lsoa21,Efficiency band E-G,Efficiency band A-B,Fossil fuel dependency,Property built 1930-,Property built 2003+,CO2_EMISSIONS_CURRENT
E01019794,11.8,2.81,97.75,,0,4.74
E01019795,9.77,4.41,96.17,2.49,13.98,3.54
E01019796,31.69,12.21,68.31,8.72,0,4.16
E01019797,8.64,40.82,61.99,16.41,2.16,2.91
E01019798,7.53,44.73,91.18,7.74,38.06,3.17
E01019799,9.33,27.99,71.31,14.62,0,3.19
E01019800,7.19,38.69,94.93,13.11,43.13,3.06
E01019801,22.42,19.73,82.51,27.35,8.52,4.28
E01019802,19.92,2.73,92.97,34.77,4.69,4.2
E01019803,20.26,3.08,97.8,12.33,0,4.16
E01019804,4.52,2.82,98.87,,0,3.38
E01019805,12.32,9,95.73,11.37,8.53,4.03
E01019806,4.98,22.42,80.07,9.25,9.96,3.07
E01019807,11.99,2.74,96.23,2.74,0,3.5
E01019808,13.53,29.86,82.74,7.47,26.28,3.2
E01019809,14.98,6.61,98.24,17.18,7.49,3.94
E01019810,11.55,4.62,93.4,35.97,4.29,3.71
E01019811,11.31,3.98,93.88,6.12,16.82,3.82
E01019812,17.05,33.26,86.9,21.41,29.73,3.66
E01019813,10.49,5.78,93.58,17.77,7.92,3.65
E01019814,16.95,22.28,83.05,23.97,10.65,4.38
E01019815,15.27,2.43,97.7,8.78,18.24,4.04
E01019816,20.81,2.31,89.88,35.55,3.18,5.27
E01019817,15.64,10.34,88.55,6.42,0,4.01
E01019818,8.66,24.5,73.02,12.13,11.14,3.44
E01019819,16.59,34.28,72.05,22.49,12.45,4.07
E01019820,21.89,13.13,84.18,26.94,1.68,4.5
E01019821,23.66,14.34,86.38,26.88,0,4.72
E01019822,20.32,17.81,88.13,7.08,16.67,4.21
E01019823,6.54,2.8,97.82,0,2.18,3.19
E01019824,3.47,76.44,58.91,1.36,28.7,2.15
E01019825,9.85,17.88,85.4,9.49,9.12,4.14
E01019826,6.36,0,98.48,7.27,2.12,3.46
E01019827,17.49,1.97,90.89,18.72,6.16,4.48
E01019828,17,2.37,96.05,0,0,5.08
E01019829,13.22,5.73,95.15,2.2,5.29,4.32
E01019830,6.92,58.04,71.49,2.85,24.64,3.24
E01019831,14.9,0,92.55,0,0,4.59
E01019832,16.94,3.26,91.86,27.04,10.75,4.49
E01019833,10.48,36.4,61.03,12.5,2.94,3.39
E01019834,7.51,70.74,52.58,8.41,21.52,2.76
E01019837,14.66,17.49,80.74,28.27,12.54,3.5
E01019838,18.4,1.87,89.33,45.33,2.93,3.72
E01019839,5,73.73,63.72,5.84,37.53,2.7
E01019840,7.31,23.76,77.81,5.74,7.05,3.48
E01019841,15.17,40.36,57.58,14.14,4.37,3.85
E01019842,18.43,20.05,83.74,10.03,10.57,4.04
E01019843,40.63,4.75,71.24,45.38,8.97,6.03
E01019844,11.32,34.18,96.54,1.39,35.33,3.22
E01019845,6.69,49.49,93.51,7.1,47.06,2.56
E01019846,13.07,15.91,76.99,10.8,0,3.14
E01019847,9.7,22.73,91.52,10.91,16.97,3.61
E01019848,2.58,57.04,78.52,0.7,51.64,2.21
E01019850,6.93,68.24,57.39,8.37,24.31,3.07
E01019851,9.12,11.11,78.63,16.24,7.12,3.49
E01019852,20,24,64.63,31.16,8,4.1
E01019853,14.04,32.46,67.54,6.73,4.97,3.55
E01019854,18.49,1.99,86.88,42.15,8.95,3.85
E01019855,14.41,21.9,86.74,33.14,19.02,4.24
E01019856,10.79,5.4,95.87,6.03,4.13,3.28
E01019857,12.64,24.19,71.12,1.81,3.61,3.71
E01019858,7.92,3.81,92.08,12.32,0,3.45
E01019859,23.3,7.12,90.94,21.68,6.15,4.88
E01019860,16.4,0,100,,0,4.22
E01019861,24.57,11.66,91.81,42.43,15.14,4.34
E01019862,14.41,33.19,89.52,10.92,17.9,3.36
E01019863,19,4.99,75.3,8.31,3.56,3.4
E01019864,8.5,40.28,88.87,16.4,35.83,2.62
E01019865,6.73,36.09,92.05,,21.1,2.78
E01019866,46.72,7.07,66.41,41.92,9.85,8.08
E01019867,22.28,29.89,70.38,21.74,5.98,5.71
E01019868,17.73,41.59,56.36,17.05,8.86,4.17
E01019869,16.92,12.31,95,31.15,6.54,5.03
E01019870,31.76,15.75,61.94,22.83,1.84,5.21
E01019871,22.32,4.59,90.52,17.74,4.59,4.79
E01019872,20.45,26.03,81.61,25.83,16.94,4.07
E01019873,7.43,27.57,28.24,2.03,1.62,2.48
E01019874,9.52,4.33,98.27,,,3.47
E01019875,11,6,88.5,,0,3.84
E01019876,14.05,9.5,89.05,11.36,11.16,3.64
E01019877,9.93,28.94,65.11,20.57,21.56,2.74
E01019878,15.29,4.46,91.72,25.16,4.46,3.73
E01019879,6.98,36.71,59.68,3.6,0,3.11
E01019880,9.17,30.77,71.89,7.1,6.51,3.49
E01019882,13.46,23.75,74.14,10.55,2.11,3.38
E01019885,7.22,33.55,92.57,6.16,35.46,3
E01019887,10.71,16.63,68.07,9.18,14.91,2.96
E01019888,20.94,13.35,65.91,34.29,11.7,3.58
E01019889,13.47,17.35,63.93,9.13,6.62,3.46
E01019890,35.21,7.04,73.84,41.05,4.02,5.3
E01019891,39.94,12.34,59.42,45.78,3.57,5.89
E01019894,15.44,6.18,90.02,29.69,5.46,4.57
E01019895,20.74,13.92,84.38,28.41,2.27,4.84
E01019896,18.56,8.12,87.24,33.41,6.5,4.79
E01019897,11.5,9.36,73.8,22.46,6.95,3.3
E01019898,23.41,26.03,64.79,22.66,5.81,4.47
E01019899,18.13,11.05,88.95,23.23,6.52,3.98
E01019900,30.85,6.34,83.75,28.37,4.68,5.96
E01019901,55.44,3.51,61.4,36.49,3.16,8.18
E01019902,53.04,5.91,28.21,11.15,5.07,5.57
E01019903,35.4,5.53,67.26,32.3,3.76,5.5
E01019904,7.79,6.82,87.01,0,0,2.87
E01019905,5.57,3.93,98.03,1.64,8.2,3.88
E01019906,10.76,0,96.88,,0,2.96
E01019907,9.59,3.08,98.29,,0,3.38
E01019908,6.22,2.97,79.46,,8.65,3.1
E01019909,20.64,1.88,91.69,7.51,2.68,4.38
E01019910,17.76,8.22,88.82,39.14,3.95,4.55
E01019911,17.75,11.51,78.66,4.32,2.4,3.74
E01019912,15.5,5.37,73.55,40.29,4.55,3.67
E01019913,13.4,18.49,68.49,16.42,12.64,3.76
E01019914,7.05,37.7,80.96,5.44,26.33,2.46
E01019915,9.55,38.21,63.82,12.8,20.12,3.44
E01019916,25.86,6.47,58.33,64.08,6.18,3.3
E01019917,18.21,0,86.99,57.51,4.91,4.07
E01019918,16.6,8.44,75.25,63.57,5.63,3.34
E01019919,14.05,2.38,77.38,66.19,2.86,3.51
E01019920,10.7,26.28,76.28,4.42,8.37,2.85
E01019921,17.42,2.44,92.68,18.47,3.48,4.1
